ID,Manufacturer,Model,Category,Mileage,Gear box type,Doors,Wheel,Color,Interior color,VIN,Leather interior,Price,Customs
45656913,CHEVROLET,Volt,Jeep,162190 km,Automatic,4/5,Left wheel,Blue,,1G1RA6E48CU124820,1,Price negotiable,475
45786848,TOYOTA,Prius,Sedan,0 km,Variator,4/5,Left wheel,Silver,Yellow,JTDKB20U773288061,0,3500,988
45811597,MERCEDES-BENZ,GL 550,Jeep,189288 km,Automatic,4/5,Left wheel,Black,,4JGDF7DEXEA322253,1,Price negotiable,1356
45629182,FORD,Fusion,Sedan,145755 km,Automatic,4/5,Left wheel,White,,3FA6P0LU6FR253357,1,Price negotiable,382
45606438,TOYOTA,Prius,Sedan,74838 km,Automatic,4/5,Left wheel,White,Black,JTDKN3DU7D1701272,1,1100,585
45715407,MITSUBISHI,Airtrek,Hatchback,161757 km,Tiptronic,4/5,Right-hand drive,Black,Grey,,0,2200,
45657035,TOYOTA,Prius C,Hatchback,114000 km,Automatic,4/5,Left wheel,Silver,Black,,0,5600,503
45656900,CHEVROLET,Volt,Sedan,133317 km,Automatic,4/5,Left wheel,White,,1G1RH6E43DU136161,1,Price negotiable,474
45549637,VOLKSWAGEN,Golf,Hatchback,0 km,Manual,4/5,Left wheel,Grey,Black,,0,5700,642
45606432,TOYOTA,Prius,Hatchback,373634 km,Automatic,4/5,Left wheel,White,Black,JTDKN3DU3C5419900,1,150,586
45715404,MERCEDES-BENZ,S 350,Sedan,94000 km,Automatic,4/5,Left wheel,Black,Black,,1,Price negotiable,1624
45629164,FORD,Fusion,Sedan,124493 km,Automatic,4/5,Left wheel,White,,3FA6P0LU9ER291468,1,100,333
45811658,VOLKSWAGEN,Jetta,Sedan,96930 km,Automatic,4/5,Left wheel,Black,Black,3VW2B7AJ3HM321541,1,Price negotiable,738
45606425,TOYOTA,Prius,Hatchback,210533 km,Automatic,4/5,Left wheel,White,Black,JTDKN3DU6D5676373,1,Price negotiable,585
45656888,CHEVROLET,Volt,Hatchback,138491 km,Automatic,4/5,Left wheel,Black,,1G1RD6E41EU124720,1,175,259
45439790,LEXUS,IS 250 F Sport AWD,Sedan,80000 km,Tiptronic,4/5,Left wheel,Black,Black,,1,Price negotiable,
45811590,MERCEDES-BENZ,G 63 AMG,Jeep,62187 km,Automatic,4/5,Left wheel,White,,WDCYC7DFXGX244929,1,38500,2297
45629141,FORD,Fusion,Sedan,174619 km,Automatic,4/5,Left wheel,Grey,,3FA6P0LU5DR368576,1,90,640
45715397,MERCEDES-BENZ,Sprinter,Microbus,371500 km,Manual,4/5,Left wheel,White,Grey,,0,9500,
45656878,CHEVROLET,Volt,Hatchback,240387 km,Automatic,4/5,Left wheel,White,,1G1RB6E47DU111202,1,Price negotiable,474
45606415,TOYOTA,Prius,Hatchback,197328 km,Automatic,4/5,Left wheel,White,Black,JTDKN3DU0B0280448,1,60,645
45811586,MERCEDES-BENZ,G 550,Jeep,58109 km,Automatic,,Left wheel,White,,WDCYC5FHXJX288150,1,3650,2070
45799222,SUZUKI,Jimny,Jeep,128000 km,Manual,2/3,Left wheel,Golden,Black,,0,2500,
45769192,MERCEDES-BENZ,E 350,Sedan,122874 km,Automatic,4/5,Left wheel,Black,,WDBUF56X18B322968,1,225,1850
45369553,TOYOTA,RAV 4,Jeep,167300 km,Variator,>5,Left wheel,Blue,Black,,1,7400,
45656869,CHEVROLET,Volt,Hatchback,0 km,Automatic,4/5,Left wheel,Grey,,1G1RH6E40DU104154,1,100,474
45715393,OPEL,Astra,Universal,163000 km,Manual,4/5,Left wheel,Silver,Black,,1,2800,1228
45606404,TOYOTA,Prius,Hatchback,105328 km,Automatic,4/5,Left wheel,White,Black,JTDKN3DU2D5619233,1,225,585
45811653,VOLKSWAGEN,Jetta,Sedan,104112 km,Automatic,4/5,Left wheel,Grey,Beige,3VWD17AJ0GM412096,1,Price negotiable,810
45769187,FORD,Escape,Jeep,95349 km,Automatic,4/5,Left wheel,Blue,,1FMCU4K35CKA22242,1,250,781
45799214,HYUNDAI,Tucson,Jeep,150197 km,Automatic,4/5,Left wheel,Black,Black,KM8JUCAC0DU693195,1,Price negotiable,640
45786814,TOYOTA,Camry LE,Sedan,133000 km,Tiptronic,4/5,Left wheel,Black,White,,1,7200,777
45656860,CHEVROLET,Volt,Hatchback,161933 km,Automatic,4/5,Left wheel,Silver,,1G1RB6E49EU172620,1,150,259
44236177,BUICK,Encore,Jeep,85000 km,Tiptronic,4/5,Left wheel,Black,Black,,0,8960,562
45606396,TOYOTA,Prius,Hatchback,202069 km,Automatic,4/5,Left wheel,White,Black,JTDKARFU0G3517571,1,Price negotiable,397
45715390,HYUNDAI,Elantra,Sedan,96000 km,Tiptronic,4/5,Left wheel,Blue,Black,,0,5800,
45769183,MERCEDES-BENZ,E 350,Sedan,253446 km,Automatic,4/5,Left wheel,Black,,WDBUF56X89B378276,1,Price negotiable,1624
45799209,HYUNDAI,Tucson,Jeep,205909 km,Automatic,4/5,Left wheel,Grey,Black,KM8JUCACXDU731712,1,Price negotiable,751
45471391,FORD,Transit,Goods wagon,123456 km,Manual,4/5,Left wheel,White,Black,,0,2750,
45656849,CHEVROLET,Volt,Hatchback,62094 km,Automatic,4/5,Left wheel,Blue,,1G1RE6E48CU127494,1,200,475
45606360,TOYOTA,Prius,Hatchback,154061 km,Automatic,4/5,Left wheel,Blue,Black,JTDKN3DU4E1754819,1,Price negotiable,308
45786805,HONDA,FIT,Hatchback,76000 km,Tiptronic,4/5,Right-hand drive,White,Black,,0,3700,1268
45769179,MERCEDES-BENZ,E 350,Sedan,494317 km,Automatic,4/5,Left wheel,Black,,WDBUF87X58B186327,1,1450,1850
45725699,CHEVROLET,Sonic,Sedan,78000 km,Tiptronic,4/5,Left wheel,White,Black,,1,6696,650
45715377,MERCEDES-BENZ,E 550,Sedan,114000 km,Automatic,4/5,Left wheel,Black,Black,,1,Price negotiable,3389
45656842,CHEVROLET,Volt,Hatchback,52062 km,Automatic,4/5,Left wheel,Blue,,1G1RC6S54HU170417,1,150,382
45799201,HYUNDAI,Tucson,Jeep,183918 km,Automatic,4/5,Left wheel,White,,KM8JUCAG0EU910636,1,Price negotiable,749
45606354,TOYOTA,Prius,Sedan,118406 km,Automatic,4/5,Left wheel,Silver,Black,JTDKN3DU5B1409312,1,15,645
45811643,MITSUBISHI,Outlander,Jeep,112000 km,Tiptronic,4/5,Left wheel,Grey,Black,,0,5500,707
45769175,MERCEDES-BENZ,E 350,Sedan,87541 km,Automatic,,Left wheel,,,WDDHF8JBXFB164701,1,6100,1273
45786795,TOYOTA,Prius,Hatchback,200000 km,Automatic,4/5,Left wheel,Silver,Black,,0,2997,988
45715372,MERCEDES-BENZ,E 350,Sedan,108000 km,Automatic,4/5,Left wheel,Black,Black,,1,Price negotiable,1624
45786793,BMW,X3,Jeep,48000 km,Tiptronic,4/5,Right-hand drive,Sky blue,Orange,,1,19000,2802
45606340,TOYOTA,Prius,Sedan,437430 km,Automatic,4/5,Left wheel,,Black,JTDKN3DUXA0175575,1,Price negotiable,761
45037307,HONDA,Cr-v,Jeep,132000 km,Automatic,4/5,Left wheel,Green,Grey,,0,2328,
44758225,SUBARU,Forester legacy,Sedan,51000 km,Tiptronic,4/5,Left wheel,Black,Black,4S3BNAC60F3019610,0,7500,777
45615852,MERCEDES-BENZ,GLE 350,Jeep,86189 km,Automatic,4/5,Left wheel,Blue,,4JGED6EB6GA018641,1,175,1292
45715365,FIAT,Croma,Universal,195000 km,Tiptronic,4/5,Left wheel,Blue,Beige,,0,Price negotiable,
45811629,TESLA,Model S,Hatchback,31208 km,Automatic,,Left wheel,Grey,,5YJSA1E2XHF202069,1,150,87
45799194,MERCEDES-BENZ,C 250,Sedan,131549 km,Automatic,4/5,Left wheel,White,,WDDGF4HB8CA635840,1,Price negotiable,87
45715361,MERCEDES-BENZ,C 250,Sedan,50000 km,Automatic,4/5,Left wheel,Silver,Black,,0,Price negotiable,1347
45769168,FORD,Escape,Jeep,0 km,Automatic,4/5,Left wheel,Black,,1FMCU49HX8KC32912,1,Price negotiable,289
45811623,TESLA,Model S,Hatchback,0 km,Automatic,4/5,Left wheel,Silver,,5YJSA1E26FF115704,1,6200,87
45606329,TOYOTA,Prius,Hatchback,256966 km,Automatic,4/5,Left wheel,Blue,Black,JTDKN3DUXA0012974,1,200,761
45615845,MERCEDES-BENZ,GLE 63 AMG,Jeep,82936 km,Automatic,4/5,Left wheel,Black,,4JGDA7FB1HA832741,1,Price negotiable,2643
45786781,FORD,Transit,Microbus,180000 km,Manual,2/3,Left wheel,Red,Black,,1,3700,
45715356,MERCEDES-BENZ,C 350,Sedan,24000 km,Automatic,4/5,Left wheel,Silver,Black,,1,Price negotiable,1055
45114753,MERCEDES-BENZ,G 230 2.2cdi,Jeep,243567 km,Manual,4/5,Left wheel,Black,Brown,,0,6500,
45615839,MERCEDES-BENZ,GLA 250,Jeep,82152 km,Automatic,4/5,Left wheel,White,,WDCTG4GB2FJ124663,1,Price negotiable,765
45769154,TOYOTA,RAV 4,Jeep,73000 km,Automatic,4/5,Left wheel,Orange,Black,,0,5200,934
45786784,TOYOTA,Camry,Sedan,256000 km,Tiptronic,4/5,Left wheel,Black,Grey,4T1BF3EK7BU662314,0,5000,1024
45606313,TOYOTA,Prius,Hatchback,381117 km,Automatic,4/5,Left wheel,,Black,JTDKN3DU2A0138018,1,Price negotiable,761
45811575,MERCEDES-BENZ,S 550 ჰიბრიდი,Sedan,688000 km,Tiptronic,4/5,Left wheel,Black,Black,,1,17300,1848
45601727,TOYOTA,Land Cruiser,Jeep,198000 km,Automatic,4/5,Left wheel,White,Beige,,1,8000,
45799186,MERCEDES-BENZ,C 250,Coupe,186624 km,Automatic,2/3,Left wheel,White,,WDDGJ4HB8CF762329,1,Price negotiable,586
45786777,FORD,Transit,Goods wagon,1000 km,Manual,4/5,Left wheel,White,Grey,,0,2500,
45615829,MERCEDES-BENZ,GLA 250,Jeep,109608 km,Automatic,4/5,Left wheel,White,,WDCTG4EB8HJ287582,1,5600,1017
45769161,FORD,Escape,Jeep,265766 km,Automatic,4/5,Left wheel,Silver,,1FMCU4K35AKD07410,1,Price negotiable,1024
45606300,TOYOTA,Prius,Hatchback,435658 km,Automatic,4/5,Left wheel,Grey,Black,JTDKB20U093476973,1,Price negotiable,746
45811565,HYUNDAI,Elantra,Sedan,240000 km,Tiptronic,4/5,Left wheel,Beige,Grey,,0,Price negotiable,645
45715340,NISSAN,Frontier,Pickup,113000 km,Automatic,4/5,Left wheel,Black,Black,,1,9500,1327
45780332,HONDA,Cr-v,Jeep,21286 km,Automatic,4/5,Left wheel,Black,Grey,2HKRW2H55KH631320,1,Price negotiable,87
45769157,FORD,Escape,Jeep,240682 km,Automatic,4/5,Left wheel,Green,,1FMCU59319KA60524,1,100,1185
45799182,MERCEDES-BENZ,C 250,Coupe,138885 km,Automatic,2/3,Left wheel,Black,Black,WDDGJ4HB1CF880142,1,Price negotiable,586
45606291,TOYOTA,Prius,Hatchback,396350 km,Automatic,4/5,Left wheel,Black,Black,JTDKN3DU4A0033593,1,2050,761
45615820,MERCEDES-BENZ,GLA 250,Jeep,69304 km,Automatic,4/5,Left wheel,White,,WDCTG4GBXGJ213530,1,Price negotiable,891
45535317,MERCEDES-BENZ,GLE 350,Jeep,112150 km,Automatic,4/5,Left wheel,Black,Black,,1,Price negotiable,1292
45642263,FORD,C-MAX sel,Hatchback,103000 km,Automatic,4/5,Left wheel,Grey,Black,,1,6058,640
45780321,HONDA,Cr-v,Jeep,8235 km,Automatic,4/5,Left wheel,Silver,Grey,7FARW1H5XKE029753,1,Price negotiable,830
45799178,MERCEDES-BENZ,C 250,Sedan,172653 km,Automatic,4/5,Left wheel,White,Grey,WDDGF4HB6CA644472,1,Price negotiable,586
45769152,MERCEDES-BENZ,E 350,Sedan,249179 km,Automatic,4/5,Left wheel,Black,,WDDHF8JB7EA799704,1,Price negotiable,1053
45606280,TOYOTA,Prius,Hatchback,205251 km,Automatic,4/5,Left wheel,Grey,Black,JTDKN3DU8A0196232,1,100,761
45615423,MERCEDES-BENZ,GLE 350,Jeep,5347 km,Automatic,,Left wheel,White,,4JGED6EB2KA155875,1,5500,1572
45715322,MERCEDES-BENZ,CLK 240,Coupe,61000 km,Tiptronic,2/3,Right-hand drive,Silver,Black,,0,3800,
44069717,BMW,X5,Jeep,180000 km,Tiptronic,4/5,Left wheel,Black,Black,,1,16000,
45799173,MERCEDES-BENZ,C 250,Sedan,164954 km,Automatic,4/5,Left wheel,White,,WDDGF4HBXCR222934,1,Price negotiable,586
45606256,TOYOTA,Prius,Hatchback,338469 km,Automatic,4/5,Left wheel,Grey,Black,JTDKN3DU9A5179667,1,Price negotiable,761
45780312,HONDA,Cr-v,Jeep,1851 km,Automatic,4/5,Left wheel,Blue,Grey,2HKRW2H90KH642275,1,Price negotiable,830
45615394,MERCEDES-BENZ,GLE 350,Sedan,21574 km,Automatic,,Left wheel,Black,,4JGDA5JB2JB095271,1,2050,1823
45284261,AUDI,Q5,Jeep,120000 km,Tiptronic,4/5,Left wheel,Silver,White,WA1LFAFP0DA016697,1,14300,640
45769146,TOYOTA,Tundra,Sedan,190875 km,Automatic,4/5,Left wheel,White,Black,5TFUM5F13HX069464,1,2050,2225
45780301,HONDA,Cr-v,Jeep,6 km,Automatic,4/5,Left wheel,Grey,Grey,7FARW2H83KE041128,1,Price negotiable,830
45799168,MERCEDES-BENZ,C 250,Sedan,141107 km,Automatic,4/5,Left wheel,Black,,WDDGF4HB0CA685910,1,Price negotiable,586
45286108,HYUNDAI,Elantra,Sedan,113000 km,Tiptronic,4/5,Left wheel,Blue,Grey,,0,5200,697
45769143,FORD,Escape,Jeep,196682 km,Automatic,4/5,Left wheel,Black,,1FMCU49399KA60507,1,60,1185
45108412,HYUNDAI,Sonata,Sedan,141000 km,Tiptronic,4/5,Left wheel,White,Grey,,1,6300,382
45615381,MERCEDES-BENZ,GLA 250,Sedan,14792 km,Automatic,,Left wheel,Silver,,WDCTG4EB7JJ507512,1,1100,1079
45715310,SEAT,Alhambra,Minivan,212000 km,Manual,4/5,Left wheel,Blue,Black,,0,Price negotiable,
45779958,HONDA,Cr-v,Jeep,58709 km,Automatic,4/5,Left wheel,,,7FARW2H54JE023046,1,Price negotiable,87
45460018,TOYOTA,Prius,Sedan,248000 km,Automatic,4/5,Left wheel,Grey,Grey,,0,5400,
45343032,MERCEDES-BENZ,C 240,Sedan,179000 km,Tiptronic,4/5,Left wheel,Blue,Black,,1,3800,
45785871,NISSAN,Versa,Sedan,109000 km,Automatic,4/5,Left wheel,Blue,Black,3N1CN7AP2DL857242,0,3600,
45615361,MERCEDES-BENZ,GLE 350,Jeep,55403 km,Automatic,4/5,Left wheel,Black,,4JGDA5JB8HA908015,1,Price negotiable,1714
45799164,MERCEDES-BENZ,Vito,Minivan,188000 km,Manual,4/5,Right-hand drive,White,Black,,0,5300,
45769139,FORD,Escape,Jeep,69307 km,Automatic,4/5,Left wheel,Blue,,1FMCU59H88KB10443,1,80,289
45779948,HONDA,Cr-v,Jeep,50048 km,Automatic,4/5,Left wheel,,,7FARW1H53JE053603,1,Price negotiable,831
45715297,TOYOTA,Highlander,Jeep,320000 km,Variator,4/5,Left wheel,White,Beige,,1,5700,
45645431,MERCEDES-BENZ,ML 400,Jeep,135522 km,Automatic,4/5,Left wheel,Blue,,4JGDA5GB5FA489769,1,Price negotiable,1104
45615350,MERCEDES-BENZ,GLE 350,Jeep,59099 km,Automatic,4/5,Left wheel,White,,4JGED6EB4GA047541,1,2000,1292
45799160,MERCEDES-BENZ,C 250,Sedan,93986 km,Automatic,4/5,Left wheel,Black,Black,WDDGF4HB6CR209548,1,Price negotiable,586
45662565,LEXUS,CT 200h,Hatchback,32874 km,Automatic,4/5,Left wheel,Black,Black,,1,8500,586
45769135,FORD,Escape,Jeep,271629 km,Automatic,4/5,Left wheel,Green,,1FMCU59H88KC01972,1,150,289
45715288,FORD,Focus,Sedan,77000 km,Automatic,4/5,Left wheel,White,Black,,0,5000,765
45779936,HONDA,Cr-v,Jeep,43752 km,Automatic,4/5,Left wheel,White,Black,5J6RW1H53JL011953,1,Price negotiable,87
45645392,MERCEDES-BENZ,ML 320,Jeep,266373 km,Automatic,4/5,Left wheel,Blue,,4JGBB22E58A429210,1,Price negotiable,1598
45799156,MERCEDES-BENZ,C 250,Sedan,199829 km,Automatic,4/5,Left wheel,Grey,Black,WDDGF4HBXDA852582,1,Price negotiable,585
45645363,MERCEDES-BENZ,S 550,Sedan,46000 km,Automatic,4/5,Left wheel,White,Black,,1,Price negotiable,2503
45615335,MERCEDES-BENZ,GLA 250,Jeep,111922 km,Automatic,4/5,Left wheel,White,,WDCTG4GB6FJ066637,1,Price negotiable,765
45715278,MERCEDES-BENZ,Viano,Minivan,217000 km,Automatic,4/5,Left wheel,Silver,Grey,,1,8800,1620
45338800,BMW,340,Sedan,60000 km,Tiptronic,4/5,Left wheel,Black,White,,1,20500,
45779930,HONDA,Cr-v,Jeep,19192 km,,4/5,Left wheel,Red,,2HKRW2H54JH629718,1,Price negotiable,87
45769131,NISSAN,Pathfinder,Jeep,1600 km,Automatic,4/5,Left wheel,Black,Grey,,0,2700,
45645323,MERCEDES-BENZ,ML 350,Jeep,274088 km,Automatic,4/5,Left wheel,Black,,4JGBB86E79A506836,1,Price negotiable,1624
45811520,OPEL,Sintra,Minivan,15666 km,Manual,4/5,Left wheel,Silver,Grey,,0,1750,
45615321,MERCEDES-BENZ,GLA 250,Jeep,109555 km,Automatic,4/5,Left wheel,White,,WDCTG4EB9GJ201632,1,Price negotiable,891
45799151,HYUNDAI,Tucson,Jeep,30914 km,Automatic,4/5,Left wheel,,,KM8J3CA49HU400945,1,Price negotiable,1017
45769125,MERCEDES-BENZ,E 350,Sedan,237158 km,Automatic,4/5,Left wheel,Black,,WDDHF8JB5DA739855,1,Price negotiable,1055
45779914,HONDA,Cr-v,Jeep,79387 km,Automatic,4/5,Left wheel,Blue,Grey,2HKRW2H53JH627734,1,Price negotiable,831
45715273,MERCEDES-BENZ,E 220,Coupe,295000 km,Automatic,2/3,Left wheel,Black,Black,,1,3800,
45645294,MERCEDES-BENZ,ML 320,Jeep,213998 km,Automatic,4/5,Left wheel,Silver,,4JGBB22E88A325164,1,90,1598
45811499,TOYOTA,CHR,Jeep,0 km,Automatic,,Left wheel,Blue,,NMTKHMBX1KR086937,1,Price negotiable,1077
45615310,MERCEDES-BENZ,GLA 250,Jeep,40365 km,Automatic,4/5,Left wheel,Silver,,WDCTG4GB7FJ118745,1,Price negotiable,765
45776306,MERCEDES-BENZ,CLA 250,Sedan,43984 km,Automatic,4/5,Left wheel,White,Black,WDDSJ4EB2KN741804,1,Price negotiable,87
45645166,MITSUBISHI,Airtrek,Universal,185000 km,Tiptronic,4/5,Left wheel,Black,Black,,0,2392,
45769121,MERCEDES-BENZ,E 350,Sedan,153115 km,Automatic,4/5,Left wheel,Black,,WDDHF8JB4EB006031,1,Price negotiable,1053
45799147,HYUNDAI,Tucson,Jeep,23104 km,Automatic,4/5,Left wheel,,,KM8J23A40HU389045,1,Price negotiable,1017
45715260,HONDA,FIT,Hatchback,156000 km,Automatic,4/5,Right-hand drive,White,Black,,0,4100,
45811492,TOYOTA,CHR,Jeep,0 km,Automatic,,Left wheel,White,,JTNKHMBX9L1066723,1,Price negotiable,1076
45613883,MERCEDES-BENZ,GLA 250,Sedan,34342 km,Automatic,,Left wheel,Silver,,WDCTG4EBXJJ464297,1,Price negotiable,1079
45776297,MERCEDES-BENZ,CLA 250,Sedan,25763 km,Automatic,4/5,Left wheel,White,,WDDSJ4GB7KN738619,1,Price negotiable,87
45645149,LEXUS,RX 400,Jeep,292139 km,Automatic,4/5,Left wheel,Black,,2T2HK31U09C098252,1,Price negotiable,1624
45799143,FIAT,500X Lounge,Jeep,46000 km,Tiptronic,4/5,Left wheel,Silver,Brown,,1,9000,900
45811482,TOYOTA,Camry,Sedan,10482 km,Automatic,,Left wheel,,,4T1G11AK7LU866434,1,Price negotiable,1323
45769117,TOYOTA,Camry,Sedan,106077 km,Automatic,4/5,Left wheel,Silver,Black,4T1BF1FK5DU236367,1,Price negotiable,779
45452274,SUBARU,Legacy,Sedan,2147483647 km,Tiptronic,4/5,Right-hand drive,Black,Black,,1,2150,
45780737,HONDA,Cr-v,Jeep,124774 km,Automatic,4/5,Left wheel,White,Black,5J6RM4H79EL008277,1,Price negotiable,87
45613812,MERCEDES-BENZ,GLE 350,Sedan,9768 km,Automatic,,Left wheel,Black,,4JGDA5GB4KB214754,1,Price negotiable,1572
45645131,LEXUS,RX 450,Jeep,258784 km,Automatic,4/5,Left wheel,Grey,,2T2BK1BA5DC160297,1,Price negotiable,1055
45799139,MERCEDES-BENZ,C 250,Sedan,137781 km,Automatic,4/5,Left wheel,White,,WDDGF4HBXDR248547,1,Price negotiable,585
45811475,TOYOTA,CHR,Jeep,0 km,Automatic,,Left wheel,White,,NMTKHMBX2KR083478,1,Price negotiable,1077
45769113,TOYOTA,Tacoma,Jeep,80000 km,Automatic,4/5,Left wheel,Grey,Black,3TMAZ5CN8GM015738,1,Price negotiable,1493
45613804,MERCEDES-BENZ,GLA 250,Sedan,114 km,Automatic,,Left wheel,Black,,WDCTG4EB6KU013755,1,14200,1077
45715255,LEXUS,HS 250h,Sedan,97500 km,Variator,4/5,Left wheel,White,Grey,JTHBB1BA3A2005499,1,9500,
45780696,HONDA,Cr-v,Jeep,147981 km,Automatic,4/5,Left wheel,Blue,Grey,5J6RM4H77FL017349,1,Price negotiable,87
45645100,LEXUS,RX 400,Jeep,364523 km,Automatic,4/5,Left wheel,Black,,2T2HK31U18C056168,1,300,1850
45799135,HYUNDAI,Tucson,Jeep,74955 km,Automatic,4/5,Left wheel,White,,KM8J3CA25HU400536,1,Price negotiable,1017
45769110,TOYOTA,RAV 4,Jeep,66000 km,Automatic,4/5,Left wheel,Black,Black,JTMRJREVXGD012432,0,Price negotiable,
45811464,TOYOTA,CHR,Jeep,99070 km,Automatic,,Left wheel,White,,NMTKHMBX9JR059337,1,Price negotiable,1079
45613795,MERCEDES-BENZ,GLE 350,Jeep,62938 km,Automatic,4/5,Left wheel,Black,,4JGED6EB5GA031316,1,6100,1292
45645080,LEXUS,RX 450,Jeep,361603 km,Automatic,4/5,Left wheel,Black,,2T2ZK1BA1DC101231,1,300,1055
45780686,HONDA,Cr-v,Jeep,79813 km,Automatic,4/5,Left wheel,Brown,Black,2HKRM3H71FH540483,1,Price negotiable,87
45715227,NISSAN,X-Terra,Jeep,0 km,Automatic,4/5,Left wheel,Black,Black,,0,4500,
45799130,HYUNDAI,Tucson,Jeep,43370 km,Automatic,4/5,Left wheel,White,,KM8J33A28HU587612,1,Price negotiable,1017
45769105,TOYOTA,Tacoma,Jeep,0 km,Automatic,4/5,Left wheel,Black,Black,3TMMU4FNXFM073463,1,Price negotiable,1442
45645070,BMW,328 I,Sedan,150400 km,Tiptronic,4/5,Left wheel,Black,Black,,1,Price negotiable,
45811448,CHEVROLET,Cruze,Sedan,140000 km,Manual,4/5,Left wheel,Carnelian red,Black,,0,5000,
45780672,HONDA,Cr-v,Jeep,110522 km,Automatic,4/5,Left wheel,Silver,Black,2HKRM3H52FH509497,1,Price negotiable,900
45613787,MERCEDES-BENZ,GLE 350,Jeep,91493 km,Automatic,4/5,Left wheel,Black,,4JGDA5JB8GA709044,1,Price negotiable,1493
45715212,HONDA,Cr-v,Jeep,83000 km,Automatic,4/5,Left wheel,White,Beige,5J6RM4H78CL025696,1,8500,753
45799126,MERCEDES-BENZ,C 250,Coupe,172005 km,Automatic,2/3,Left wheel,White,,WDDGJ4HB5DG060142,1,Price negotiable,585
45780664,HONDA,Cr-v,Jeep,100307 km,Automatic,4/5,Left wheel,Red,Grey,2HKRM3H54FH543019,1,Price negotiable,900
45645037,TOYOTA,Corolla,Sedan,0 km,Automatic,4/5,Left wheel,Black,Black,5YFBURHE4GP474938,1,4500,810
45811419,TOYOTA,Camry,Sedan,159221 km,Automatic,4/5,Left wheel,White,,4T1BK1FK7CU516897,1,650,1058
45613772,MERCEDES-BENZ,GLE 350,Jeep,117368 km,Automatic,4/5,Left wheel,Black,,4JGDA5HB7GA700082,1,22000,1493
45769100,TOYOTA,Tacoma,Sedan,365810 km,Automatic,4/5,Left wheel,White,Black,5TFMU4FN1CX007759,1,8900,1197
45799122,MERCEDES-BENZ,C 250,Sedan,136046 km,Automatic,4/5,Left wheel,Black,Grey,WDDGJ4HB4DG076803,1,Price negotiable,585
45715206,HYUNDAI,Sonata,Sedan,110000 km,Automatic,4/5,Left wheel,Silver,Grey,KMHEC4A43EA110446,1,7300,382
45780655,HONDA,Cr-v,Jeep,48184 km,Automatic,4/5,Left wheel,Red,Grey,2HKRM4H58FH676551,1,Price negotiable,900
45645031,LEXUS,RX 400,Jeep,188210 km,Automatic,4/5,Left wheel,Grey,,JTJGW31U582850705,1,Price negotiable,1750
45613759,MERCEDES-BENZ,GLA 250,Jeep,0 km,Automatic,4/5,Left wheel,Brown,,WDCTG4GB3FJ175542,1,Price negotiable,765
45811404,TOYOTA,CHR,Jeep,50181 km,Automatic,4/5,Left wheel,White,,JTNKHMBXXJ1009332,1,Price negotiable,1079
45715200,HYUNDAI,Sonata sport,Sedan,129600 km,Tiptronic,4/5,Left wheel,Black,Black,5NPEC4AC2BH045220,1,4700,
45769097,TOYOTA,Tacoma,Jeep,34472 km,Automatic,4/5,Left wheel,,Black,3TMAZ5CNXGM011030,1,15,1493
45780648,HONDA,Cr-v,Jeep,146131 km,Automatic,4/5,Left wheel,Silver,Grey,2HKRM4H71FH616032,1,Price negotiable,900
45645013,TOYOTA,Prius,Sedan,133249 km,Variator,4/5,Left wheel,Carnelian red,Black,,0,4363,586
45799119,MERCEDES-BENZ,C 250,Sedan,182952 km,Automatic,4/5,Left wheel,White,,WDDGJ4HB3DG068272,1,Price negotiable,87
45613751,MERCEDES-BENZ,GLA 250,Jeep,159928 km,Automatic,4/5,Left wheel,Black,,WDCTG4EBXFJ184855,1,Price negotiable,765
45811398,HYUNDAI,Sonata,Sedan,197328 km,Automatic,4/5,Left wheel,Black,Black,,1,100,751
45715186,TOYOTA,Prius,Hatchback,131000 km,Automatic,4/5,Left wheel,Grey,Grey,,1,4500,
45645000,LEXUS,RX 450,Jeep,382746 km,Automatic,4/5,Left wheel,Silver,,JTJBC1BAXA2012476,1,100,1399
45799115,HYUNDAI,Tucson,Jeep,61046 km,Automatic,4/5,Left wheel,Black,Black,KM8J33A45HU404961,1,Price negotiable,1017
45780638,HONDA,Cr-v,Jeep,168133 km,Automatic,4/5,Left wheel,Brown,Black,2HKRM4H77FH611188,1,Price negotiable,87
45769093,TOYOTA,Tacoma,Sedan,17542 km,Automatic,4/5,Left wheel,Silver,Black,5TFRZ5CN7KX082594,1,9900,1820
45613745,MERCEDES-BENZ,GLA 250,Jeep,155317 km,Automatic,4/5,Left wheel,White,,WDCTG4GB1FJ089002,1,5200,765
45715174,MERCEDES-BENZ,E 220,Sedan,323000 km,Automatic,4/5,Left wheel,Blue,Blue,,0,2400,
45682346,BMW,528 F10,Sedan,156000 km,Tiptronic,4/5,Left wheel,Black,White,,1,12000,
45799110,MERCEDES-BENZ,C 250,Sedan,153325 km,Automatic,4/5,Left wheel,Black,Black,WDDGF4HB3DR272494,1,Price negotiable,585
45769088,MERCEDES-BENZ,E 300,Sedan,26802 km,Automatic,4/5,Left wheel,Black,,WDDZF4JB8HA110111,1,100,1017
45644985,LEXUS,RX 400,Jeep,203165 km,Automatic,4/5,Left wheel,Silver,,JTJHW31U282852934,1,Price negotiable,1750
